angDist,_RAJ2000,_DEJ2000,Source,Cluster,RAdeg,DEdeg,Gmag,plx,e_plx,Simbad,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.000496,62.1508778,23.7686111,53942250914697472,Hyades,62.15144,23.76842,9.19,21.064,0.027,Simbad,62.15088,23.76861,62.1508776682556,23.7686110334322,0.002,0.001,90,53942250914697472,62.15144047243,0.0618,23.76842473571,0.0294,21.0455,0.0550,119.629,0.151,-43.269,0.095,0,3.97627e+06,3.03210e+03,9.189675,1.86983e+06,4.64223e+03,9.671883,2.96984e+06,5.78537e+03,8.580086,1.091797,36.05,0.62,6,5051.10,0.0165,0.0093,0.81,0.387
0.000761,61.5874819,23.4242569,53825771402706304,Hyades,61.58812,23.42405,13.124,23.513,0.034,Simbad,61.58748,23.42426,61.5874820824256,23.4242570291965,0.002,0.001,90,53825771402706304,61.58811647761,0.0821,23.42405454277,0.0330,23.5089,0.0893,135.200,0.139,-47.029,0.080,0,1.06107e+05,6.00313e+01,13.124005,2.04354e+04,3.34570e+01,14.575430,1.33491e+05,1.83500e+02,11.948288,2.627142,,,0,3907.40,0.4265,0.2370,,
0.000362,64.7415603,19.9067017,49005581144118784,Hyades,64.74208,19.90654,8.415,21.274,0.015,Simbad,64.74156,19.9067,64.7415603280293,19.9067016030485,0.002,0.001,90,49005581144118784,64.74207749187,0.0512,19.90654391205,0.0265,21.2620,0.0535,112.938,0.099,-36.625,0.082,1,8.11658e+06,2.60561e+03,8.414933,4.15333e+06,5.63583e+03,8.805397,5.56279e+06,7.32170e+03,7.898687,0.906710,38.49,0.26,17,5566.00,0.0848,0.0447,0.91,0.720
0.000559,65.4096172,20.3028158,49124190961270656,Hyades,65.41024,20.30261,14.774,26.671,0.043,Simbad,65.40962,20.30282,65.4096172788616,20.3028159364813,0.003,0.002,90,49124190961270656,65.41024251141,0.0873,20.30261372832,0.0423,26.7469,0.1079,136.193,0.192,-46.965,0.128,1,2.32118e+04,1.43476e+01,14.774092,3.01942e+03,1.88904e+01,16.651580,3.30690e+04,5.53077e+01,13.463367,3.188214,,,0,3706.93,,,,
0.000230,64.7629131,19.5443194,48977371798954368,Hyades,64.76348,19.54417,13.977,23.267,0.063,Simbad,64.76291,19.54432,64.7629130763775,19.5443194599991,0.002,0.002,90,48977371798954368,64.76347784120,0.0688,19.54416989477,0.0302,23.2041,0.0767,123.613,0.136,-34.738,0.098,0,4.83651e+04,2.53089e+01,13.977036,7.39489e+03,2.59393e+01,15.679059,6.56213e+04,9.03337e+01,12.719307,2.959752,,,0,3391.00,0.6317,0.3585,,
0.000364,70.7173331,9.9964175,3293856362569126400,Hyades,70.71766,9.99639,14.369,16.953,0.004,Simbad,70.71733,9.99642,70.7173331509743,9.9964174123744,0.002,0.001,90,3293856362569126400,70.71765770050,0.0531,9.99639005838,0.0283,16.9581,0.0678,74.235,0.129,-6.353,0.060,0,3.37076e+04,2.18474e+01,14.369044,5.99763e+03,2.57037e+01,15.906439,4.37862e+04,7.34270e+01,13.158576,2.747863,,,0,3893.50,,,,
0.000264,66.4051236,8.5913533,3287450745264292864,Hyades,66.40561,8.59136,15.97,22.721,0.105,Simbad,66.40512,8.59135,66.4051236574338,8.5913532535901,0.004,0.003,90,3287450745264292864,66.40561227710,0.1254,8.59135577866,0.0842,22.7710,0.1424,112.212,0.246,0.586,0.192,0,7.71834e+03,7.70774e+00,15.969556,6.40063e+02,1.43935e+01,18.335830,1.20967e+04,5.37649e+01,14.555248,3.780582,,,0,3469.33,1.2443,0.7690,,
0.000375,67.2737975,9.1824644,3287587771900733440,Hyades,67.27415,9.18246,15.239,16.943,0.17,Simbad,67.2738,9.18246,67.2737974047472,9.1824644450386,0.008,0.006,90,3287587771900733440,67.27415226166,0.2552,9.18246268206,0.1570,17.0305,0.3024,81.362,0.532,-0.410,0.373,0,1.51334e+04,1.35283e+01,15.238526,1.98068e+03,2.07453e+01,17.109352,2.17271e+04,3.96740e+01,13.919417,3.189935,,,0,3985.00,0.8960,0.5283,,
0.000309,69.6808094,21.7373314,144833998098820992,Hyades,69.6813,21.73712,15.141,22.953,0.031,Simbad,69.68081,21.73733,69.6808094887230,21.7373314243725,0.002,0.002,90,144833998098820992,69.68129870388,0.0849,21.73712087601,0.0470,22.8762,0.1046,105.545,0.161,-48.902,0.097,0,1.65485e+04,1.32169e+01,15.141472,2.27567e+03,3.83454e+01,16.958616,2.33092e+04,5.12809e+01,13.843102,3.115514,,,0,3717.06,0.3332,0.1973,,
0.000383,65.2671358,3.2687725,3283285795218796800,Hyades,65.26773,3.26885,9.148,26.943,0.021,Simbad,65.26714,3.26877,65.2671358162171,3.2687726051212,0.002,0.001,90,3283285795218796800,65.26773276771,0.0517,3.26885043522,0.0278,26.9682,0.0520,138.421,0.140,18.077,0.071,0,4.13215e+06,2.09799e+03,9.147926,1.79945e+06,2.86356e+03,9.713540,3.28403e+06,4.69426e+03,8.470903,1.242637,38.66,0.75,3,4793.35,0.1345,0.0760,0.74,0.261
0.000210,64.681065,3.2549536,3283238344419794304,Hyades,64.6817,3.25504,15.666,28.077,0.013,Simbad,64.68106,3.25495,64.6810650072669,3.2549536579689,0.003,0.002,90,3283238344419794304,64.68170142604,0.1003,3.25503973873,0.0590,28.1095,0.0946,147.575,0.222,19.993,0.131,0,1.02046e+04,8.42441e+00,15.666371,1.03539e+03,1.59082e+01,17.813631,1.54090e+04,3.08507e+01,14.292483,3.521148,,,0,3479.71,0.1315,0.0660,,
0.000485,65.6043314,3.6189669,3283324415564687104,Hyades,65.60495,3.61903,12.793,27.722,0.049,Simbad,65.60433,3.61897,65.6043312770685,3.6189669557073,0.002,0.001,90,3283324415564687104,65.60494661411,0.0664,3.61902943116,0.0372,27.7505,0.0686,142.632,0.150,14.510,0.084,1,1.43992e+05,1.02949e+02,12.792516,2.58082e+04,8.98586e+01,14.321992,1.86396e+05,3.16964e+02,11.585831,2.736161,,,0,4107.38,0.7855,0.4660,,
0.000308,55.4037714,23.3437092,65103668325506560,Hyades,55.4045,23.34353,12.757,24.007,0.029,Simbad,55.40377,23.34371,55.4037713145555,23.3437091659568,0.002,0.001,90,65103668325506560,55.40450494882,0.0612,23.34353198999,0.0332,24.0133,0.0632,156.445,0.127,-41.151,0.075,0,1.48770e+05,9.89811e+01,12.757081,3.06511e+04,1.08504e+02,14.135274,1.82311e+05,3.59860e+02,11.609889,2.525385,34.85,1.16,9,4031.81,,,,
0.000632,73.1981925,22.6472678,3413223227530503168,Hyades,73.19852,22.64708,10.961,17.987,0.116,Simbad,73.19819,22.64727,73.1981926202079,22.6472676639601,0.008,0.004,90,3413223227530503168,73.19852163962,0.2404,22.64707620587,0.1608,17.8768,0.3200,70.525,0.509,-44.468,0.270,0,7.77688e+05,5.31324e+02,10.961353,2.78514e+05,4.41202e+02,11.739271,7.11050e+05,1.18979e+03,10.132170,1.607101,42.17,2.04,11,4155.55,0.6160,0.3057,0.74,0.146
0.000509,71.8591169,23.0509228,3413146914550583680,Hyades,71.85949,23.05074,10.303,18.202,0.039,Simbad,71.85912,23.05092,71.8591169730567,23.0509226755112,0.001,0.001,90,3413146914550583680,71.85948614227,0.0427,23.05074467137,0.0317,18.1537,0.0544,78.897,0.095,-41.343,0.060,1,1.42600e+06,1.40645e+03,10.303070,5.89645e+05,1.96972e+03,10.924912,1.18149e+06,3.58923e+03,9.580850,1.344063,40.61,0.56,9,4604.40,0.1940,0.1105,0.72,0.211
0.000455,64.5375458,17.4162544,47319961098840192,Hyades,64.53806,17.41613,14.729,21.777,0.044,Simbad,64.53755,17.41625,64.5375456982275,17.4162544809583,0.002,0.002,90,47319961098840192,64.53805655928,0.0718,17.41613399278,0.0421,21.8751,0.0859,113.212,0.150,-27.985,0.111,0,2.41912e+04,1.08689e+01,14.729224,3.59428e+03,1.91798e+01,16.462358,3.31974e+04,4.56678e+01,13.459161,3.003198,,,0,4059.67,,,,
0.000146,61.4153125,17.9377117,47019347749289216,Hyades,61.41589,17.93759,9.03,21.846,0.038,Simbad,61.41531,17.93771,61.4153125394604,17.9377117150777,0.002,0.001,90,47019347749289216,61.41589317156,0.0426,17.93759385160,0.0174,21.8308,0.0409,128.301,0.100,-27.375,0.043,0,4.60540e+06,1.29341e+03,9.030198,2.19359e+06,3.05501e+03,9.498501,3.36717e+06,4.84204e+03,8.443756,1.054745,36.57,0.21,8,4966.00,0.1203,0.0610,0.88,0.425
0.000408,64.7740844,17.5731508,47345490384536576,Hyades,64.77452,17.57303,15.912,17.948,0.151,Simbad,64.77408,17.57315,64.7740845189305,17.5731507955686,0.006,0.004,90,47345490384536576,64.77452413894,0.1776,17.57303410149,0.1105,17.6326,0.1991,97.340,0.358,-27.103,0.287,0,8.13848e+03,6.51735e+00,15.912007,8.89948e+02,1.28805e+01,17.977978,1.21148e+04,3.36231e+01,14.553633,3.424345,,,0,3890.42,0.7330,0.4537,,
0.000397,61.5859661,19.0274728,47247938791363200,Hyades,61.58646,19.02735,14.524,18.747,0.022,Simbad,61.58597,19.02747,61.5859662085715,19.0274728405353,0.004,0.002,90,47247938791363200,61.58645642553,0.0958,19.02735170632,0.0480,18.7249,0.1038,107.636,0.248,-28.135,0.131,0,2.92293e+04,1.74610e+01,14.523818,4.00457e+03,2.20207e+01,16.344997,4.07710e+04,7.48045e+01,13.236041,3.108956,,,0,3648.42,,,,
0.000321,60.72128,18.4073086,47109438983082496,Hyades,60.72186,18.40718,13.866,21.831,0.02,Simbad,60.72128,18.40731,60.7212800202142,18.4073086869519,0.003,0.001,90,47109438983082496,60.72186160897,0.0866,18.40718003447,0.0434,21.7763,0.0965,128.167,0.191,-29.881,0.096,0,5.35783e+04,2.48948e+01,13.865893,7.97674e+03,2.80200e+01,15.596824,7.30637e+04,9.53526e+01,12.602666,2.994158,,,0,3753.15,,,,
0.000545,64.7833669,17.5247553,47345009348203392,Hyades,64.78388,17.52463,8.27,21.299,0.019,Simbad,64.78337,17.52476,64.7833669385314,17.5247551530668,0.002,0.001,90,47345009348203392,64.78387715273,0.0613,17.52463436883,0.0317,21.2944,0.0587,113.001,0.126,-28.053,0.087,0,9.27539e+06,4.24108e+03,8.270035,4.79969e+06,1.05790e+04,8.648356,6.30500e+06,8.40143e+03,7.762707,0.885649,37.85,0.29,12,5571.50,0.0595,0.0403,0.97,0.820
0.000483,61.5093522,18.2509047,47068207297219584,Hyades,61.51002,18.25076,11.894,25.476,0.026,Simbad,61.50935,18.2509,61.5093523305819,18.2509046487736,0.001,0.001,90,47068207297219584,61.51002103353,0.0430,18.25076138162,0.0205,25.4681,0.0427,147.499,0.095,-33.275,0.053,0,3.29316e+05,1.46287e+02,11.894332,8.25491e+04,1.87259e+02,13.059608,3.70154e+05,5.00773e+02,10.840963,2.218644,37.26,0.45,15,3976.05,0.4123,0.1897,,
0.000433,71.9047092,10.2330025,3293176074109393152,Hyades,71.90507,10.23297,13.742,18.967,0.023,Simbad,71.90471,10.233,71.9047092806111,10.2330025905433,0.002,0.001,90,3293176074109393152,71.90506500211,0.0419,10.23296786949,0.0248,18.9599,0.0557,81.305,0.106,-8.064,0.056,0,6.00370e+04,5.07580e+01,13.742318,1.10893e+04,4.60982e+01,15.239130,7.69462e+04,1.55112e+02,12.546453,2.692678,,,0,3792.73,,,,
0.000551,75.0137203,15.9148053,3393305093357807744,Hyades,75.01411,15.91467,14.997,23.02,0.04,Simbad,75.01372,15.91481,75.0137201638403,15.9148052206507,0.003,0.002,90,3393305093357807744,75.01410801038,0.0939,15.91466682449,0.0624,23.0083,0.1100,86.628,0.210,-32.144,0.112,0,1.89054e+04,1.10547e+01,14.996900,2.49900e+03,1.46825e+01,16.856974,2.65539e+04,5.96461e+01,13.701598,3.155376,,,0,3566.77,0.3423,0.2070,,
0.000463,80.5064464,15.5818478,3391006113328069632,Hyades,80.50666,15.58175,16.632,17.105,0.022,Simbad,80.50645,15.58185,80.5064462667559,15.5818477924399,0.004,0.003,90,3391006113328069632,80.50666411260,0.1244,15.58174899017,0.0997,17.1042,0.1585,48.737,0.236,-22.948,0.164,0,4.19510e+03,4.61465e+00,16.631510,4.37604e+02,9.81857e+00,18.748686,6.36733e+03,1.91564e+01,15.252028,3.496658,,,0,3671.14,,,,
0.000517,75.3128517,17.6940303,3407257105639932032,Hyades,75.31324,17.69386,15.544,23.269,0.048,Simbad,75.31285,17.69403,75.3128515795953,17.6940302135811,0.003,0.002,90,3407257105639932032,75.31324010322,0.0909,17.69385912235,0.0669,23.2414,0.1136,85.969,0.174,-39.737,0.118,0,1.14177e+04,1.09364e+01,15.544423,1.33778e+03,2.07587e+01,17.535423,1.67302e+04,2.94836e+01,14.203168,3.332255,,,0,3903.53,0.2300,0.1443,,
0.000365,75.2300906,18.8074108,3407395193133161728,Hyades,75.23048,18.80723,15.528,23.074,0.042,Simbad,75.23009,18.80741,75.2300906301318,18.8074108971851,0.003,0.002,90,3407395193133161728,75.23048253578,0.0864,18.80722596462,0.0639,23.0602,0.0982,86.163,0.185,-42.952,0.115,0,1.15895e+04,1.12056e+01,15.528206,1.16255e+03,2.38055e+01,17.687862,1.76089e+04,3.44507e+01,14.147587,3.540276,,,0,3490.00,1.0390,0.7110,,
0.000626,59.7272233,25.2198008,66286704180780672,Hyades,59.7278,25.21961,13.01,20.372,0.023,Simbad,59.72722,25.2198,59.7272234466862,25.2198009123023,0.003,0.002,90,66286704180780672,59.72779728474,0.0955,25.21960820729,0.0416,20.3922,0.0888,120.574,0.205,-44.758,0.115,0,1.17836e+05,6.80107e+01,13.010174,2.59787e+04,5.40075e+01,14.314844,1.41405e+05,1.93289e+02,11.885761,2.429083,,,0,4116.25,0.3655,0.1867,,
0.000613,57.7629792,23.9036506,66482352830035840,Hyades,57.7637,23.90344,9.788,24.461,0.006,Simbad,57.76298,23.90365,57.7629790408217,23.9036506884453,0.002,0.001,90,66482352830035840,57.76369770481,0.0410,23.90344383676,0.0185,24.4643,0.0453,152.599,0.115,-48.043,0.060,1,2.29209e+06,9.77706e+02,9.787785,9.16221e+05,5.29379e+02,10.446387,1.93972e+06,1.05648e+03,9.042575,1.403812,34.16,0.39,14,4492.68,0.1762,0.0820,0.73,0.195
0.000610,77.3318567,9.8295822,3290872562889409024,Hyades,77.33211,9.82955,5.366,18.39,0.174,Simbad,77.33186,9.82958,77.3318567747076,9.8295823527185,0.007,0.006,90,3290872562889409024,77.33211270231,0.2461,9.82955179358,0.2046,18.7979,0.2695,58.569,0.482,-7.098,0.364,0,1.34617e+08,2.08634e+05,5.365619,8.64787e+07,1.37922e+05,5.509116,6.76533e+07,2.44006e+05,5.186197,0.322919,,,0,7728.67,0.7610,0.3670,2.18,15.246
0.000598,71.0616447,5.732615,3282728853923029376,Hyades,71.06205,5.73262,18.028,21.264,0.254,Simbad,71.06164,5.73261,71.0616448194713,5.7326148840319,0.007,0.005,90,3282728853923029376,71.06204955913,0.2213,5.73262149252,0.1320,21.4650,0.2851,93.534,0.471,1.535,0.331,0,1.15930e+03,2.03005e+00,18.027872,4.94608e+01,5.87701e+00,21.115734,2.11481e+03,9.65048e+00,16.448740,4.666994,,,0,,,,,
0.000290,73.0994308,10.7194225,3294522907134516864,Hyades,73.09978,10.71938,11.955,19.219,0.026,Simbad,73.09943,10.71942,73.0994307180030,10.7194224989725,0.002,0.001,90,3294522907134516864,73.09977753463,0.0409,10.71938292767,0.0230,19.1856,0.0523,79.145,0.103,-9.191,0.046,0,3.11340e+05,2.60485e+02,11.955279,8.70752e+04,2.29088e+02,13.001652,3.32669e+05,5.95469e+02,10.956889,2.044763,41.99,0.84,18,4013.58,0.7092,0.3800,,
0.000419,69.4926756,4.6697689,3282171749421655168,Hyades,69.49309,4.66981,10.898,20.699,0.011,Simbad,69.49268,4.66977,69.4926755884778,4.6697690158956,0.001,0.001,90,3282171749421655168,69.49308796066,0.0334,4.66980790975,0.0200,20.6941,0.0402,95.459,0.070,9.033,0.042,0,8.24592e+05,3.28783e+02,10.897769,2.81549e+05,2.29912e+02,11.727505,7.76935e+05,6.66367e+02,10.035959,1.691546,41.12,0.21,23,4105.00,0.4380,0.2140,0.68,0.119
0.000546,71.2509514,17.2720811,3406246551373367168,Hyades,71.25127,17.27199,16.207,16.319,0.059,Simbad,71.25095,17.27208,71.2509512720119,17.2720810100104,0.010,0.005,90,3406246551373367168,71.25126887503,0.3394,17.27198545381,0.1956,16.3214,0.1540,70.439,0.639,-22.194,0.324,0,6.20208e+03,7.42813e+00,16.207022,1.30310e+03,5.23314e+01,17.563942,1.72805e+04,4.60821e+01,14.168031,3.395911,,,0,3933.03,,,,
0.983552,71.2509514,17.2720811,3406246551373367168,Hyades,71.25127,17.27199,16.207,16.319,0.059,Simbad,71.25095,17.27208,71.2511665918737,17.2722611496515,0.008,0.004,90,3406246551373367296,71.25146559860,0.2566,17.27216449646,0.1410,16.2840,0.1972,66.315,0.497,-22.449,0.248,1,6.41176e+03,1.10438e+01,16.170921,1.30264e+03,2.55769e+01,17.564323,1.65466e+04,2.36157e+02,14.215147,3.349176,,,0,3934.03,,,,
0.000412,71.2511667,17.2722611,3406246551373367296,Hyades,71.25147,17.27216,16.171,16.037,0.125,Simbad,71.25117,17.27226,71.2511665918737,17.2722611496515,0.008,0.004,90,3406246551373367296,71.25146559860,0.2566,17.27216449646,0.1410,16.2840,0.1972,66.315,0.497,-22.449,0.248,1,6.41176e+03,1.10438e+01,16.170921,1.30264e+03,2.55769e+01,17.564323,1.65466e+04,2.36157e+02,14.215147,3.349176,,,0,3934.03,,,,
0.984258,71.2511667,17.2722611,3406246551373367296,Hyades,71.25147,17.27216,16.171,16.037,0.125,Simbad,71.25117,17.27226,71.2509512720119,17.2720810100104,0.010,0.005,90,3406246551373367168,71.25126887503,0.3394,17.27198545381,0.1956,16.3214,0.1540,70.439,0.639,-22.194,0.324,0,6.20208e+03,7.42813e+00,16.207022,1.30310e+03,5.23314e+01,17.563942,1.72805e+04,4.60821e+01,14.168031,3.395911,,,0,3933.03,,,,
0.000289,72.1276661,16.3885347,3405909374965722368,Hyades,72.12805,16.3884,11.649,20.758,0.03,Simbad,72.12767,16.38853,72.1276660466408,16.3885346380082,0.002,0.001,90,3405909374965722368,72.12805479536,0.0509,16.38840366233,0.0321,20.7535,0.0559,86.622,0.100,-30.420,0.055,0,4.12895e+05,3.36698e+02,11.648766,1.18905e+05,2.57907e+02,12.663389,4.29592e+05,5.57048e+02,10.679278,1.984111,41.50,0.45,16,3926.41,0.4205,0.2130,0.56,0.066
0.000292,72.7600981,14.9713006,3404798597640071296,Hyades,72.76053,14.9712,10.982,23.869,0.188,Simbad,72.7601,14.9713,72.7600980354668,14.9713006519834,0.013,0.009,90,3404798597640071296,72.76052818367,0.4111,14.97119789173,0.3411,24.5131,0.4372,96.514,0.842,-23.867,0.606,0,7.63171e+05,9.15835e+02,10.981811,2.32558e+05,6.35465e+02,11.935060,7.64037e+05,1.37599e+03,10.054134,1.880925,45.78,2.53,12,4073.87,0.4387,0.1982,0.57,0.080
0.000483,72.64092,15.0834333,3404812685132622592,Hyades,72.6413,15.08335,7.556,20.958,0.136,Simbad,72.64092,15.08343,72.6409200523762,15.0834334242889,0.005,0.003,90,3404812685132622592,72.64129926370,0.1356,15.08334643310,0.0817,21.0750,0.1546,85.041,0.295,-20.204,0.163,0,1.79096e+07,7.07694e+03,7.555648,9.19089e+06,1.52562e+04,7.942994,1.22190e+07,1.70268e+04,7.044330,0.898664,41.14,0.38,14,5539.67,0.4385,0.2118,1.38,1.622
0.000631,72.8467289,15.4334653,3404850790082434176,Hyades,72.84702,15.43339,7.76,16.202,0.023,Simbad,72.84673,15.43347,72.8467288283010,15.4334651390538,0.002,0.001,90,3404850790082434176,72.84702290565,0.0590,15.43338638589,0.0336,16.2156,0.0577,65.839,0.115,-18.291,0.059,1,1.48360e+07,4.00487e+03,7.760077,8.39182e+06,6.88018e+03,8.041748,9.11079e+06,1.29015e+04,7.363030,0.678718,42.33,0.16,20,6159.40,0.0790,0.0483,1.30,2.193
0.000384,71.3856869,16.5982614,3405952363294872960,Hyades,71.38604,16.59814,15.319,18.784,0.057,Simbad,71.38569,16.59826,71.3856870018676,16.5982613569371,0.003,0.001,90,3405952363294872960,71.38604436637,0.0880,16.59814084924,0.0505,18.8335,0.1073,79.542,0.162,-27.989,0.096,0,1.40480e+04,1.05974e+01,15.319327,1.77642e+03,1.30770e+01,17.227522,2.02441e+04,5.57558e+01,13.996174,3.231348,,,0,3814.52,,,,
0.000352,72.5029728,16.4120608,3405988677241799040,Hyades,72.50335,16.41194,10.176,20.25,0.014,Simbad,72.50297,16.41206,72.5029727985727,16.4120608976319,0.002,0.001,90,3405988677241799040,72.50335000913,0.0537,16.41194414669,0.0296,20.2409,0.0542,84.040,0.121,-27.116,0.055,0,1.60285e+06,6.50708e+02,10.176132,6.43917e+05,6.75362e+02,10.829313,1.35182e+06,1.04247e+03,9.434624,1.394690,41.30,0.33,10,4524.33,0.2440,0.1030,0.72,0.196
0.000595,72.4024158,17.0330747,3406094750050845696,Hyades,72.40278,17.03294,14.786,19.812,0.023,Simbad,72.40242,17.03307,72.4024158547353,17.0330748568992,0.002,0.001,90,3406094750050845696,72.40278243540,0.0660,17.03294444451,0.0433,19.8255,0.0729,81.407,0.129,-30.289,0.076,0,2.29537e+04,1.06135e+01,14.786235,3.27968e+03,1.56303e+01,16.561810,3.17780e+04,5.21182e+01,13.506605,3.055204,,,0,3761.58,0.5740,0.3495,,
0.000570,65.8847217,14.6704783,3311148828615843328,Hyades,65.88521,14.6704,8.877,21.451,0.043,Simbad,65.88472,14.67048,65.8847215426820,14.6704783441230,0.003,0.001,90,3311148828615843328,65.88520823022,0.0560,14.67040092772,0.0288,21.4652,0.0629,109.352,0.183,-17.981,0.081,1,5.30091e+06,3.30196e+03,8.877489,2.56583e+06,6.05729e+03,9.328321,3.82754e+06,7.62090e+03,8.304620,1.023701,39.32,0.26,6,5200.00,0.0740,0.0373,0.86,0.483
0.000618,63.7933681,14.3984553,3311492803955469696,Hyades,63.79388,14.39838,10.93,20.844,0.023,Simbad,63.79337,14.39846,63.7933679473315,14.3984553871487,0.001,0.001,90,3311492803955469696,63.79387786396,0.0368,14.39837640360,0.0232,20.8276,0.0383,114.712,0.081,-18.345,0.063,0,8.00446e+05,5.58927e+02,10.930037,2.69565e+05,5.48274e+02,11.774728,7.60716e+05,9.16376e+02,10.058865,1.715863,37.62,0.17,7,4229.01,0.7695,0.3737,0.61,0.106
0.000404,66.51961,15.0413856,3311179340063437952,Hyades,66.52006,15.04129,11.467,21.005,0.116,Simbad,66.51961,15.04139,66.5196101053403,15.0413855525893,0.004,0.001,90,3311179340063437952,66.52006217338,0.0676,15.04128813521,0.0328,20.8955,0.0791,101.399,0.231,-22.626,0.086,1,4.88356e+05,4.33033e+02,11.466524,1.47999e+05,4.51225e+02,12.425738,4.98422e+05,1.51807e+03,10.517928,1.907810,39.10,0.95,10,4007.23,0.0800,0.0502,0.56,0.074
0.000495,63.6068758,14.6250333,3311514210073309056,Hyades,63.60736,14.62497,8.29,20.259,0.068,Simbad,63.60688,14.62503,63.6068759202123,14.6250332267608,0.002,0.001,90,3311514210073309056,63.60735566329,0.0500,14.62497288281,0.0301,20.3308,0.0555,107.814,0.117,-14.015,0.080,0,9.10680e+06,6.45593e+03,8.289951,4.73775e+06,1.44485e+04,8.662458,6.14707e+06,1.29303e+04,7.790249,0.872209,38.04,0.18,9,5631.13,0.0990,0.0420,0.99,0.879
0.000256,66.4601883,15.0025664,3311173120950799872,Hyades,66.46066,15.00247,14.779,21.216,0.017,Simbad,66.46019,15.00257,66.4601882315900,15.0025663736844,0.002,0.001,90,3311173120950799872,66.46066358127,0.0741,15.00246809218,0.0356,21.2126,0.0862,106.641,0.151,-22.827,0.094,0,2.31088e+04,1.16860e+01,14.778923,3.36620e+03,1.81075e+01,16.533537,3.18747e+04,4.60830e+01,13.503306,3.030231,,,0,4111.35,0.4360,0.2647,,
0.000225,66.5199192,15.0409089,3311179340062227200,Hyades,66.52037,15.0408,14.713,20.723,0.104,Simbad,66.51992,15.04091,66.5199191766053,15.0409089582787,0.002,0.001,90,3311179340062227200,66.52037048787,0.0824,15.04079834283,0.0325,20.8873,0.0967,101.230,0.144,-25.691,0.088,0,2.45659e+04,4.85449e+01,14.712532,,,,,,,,,,0,,,,,
0.000479,64.4815456,14.5462617,3311464182294287104,Hyades,64.482,14.54619,13.772,19.074,0.022,Simbad,64.48155,14.54626,64.4815454843510,14.5462617719702,0.002,0.002,90,3311464182294287104,64.48199616949,0.0620,14.54619159916,0.0369,19.0632,0.0738,101.320,0.145,-16.298,0.102,0,5.84310e+04,4.23686e+01,13.771758,1.06761e+04,4.78145e+01,15.280359,7.56211e+04,2.63179e+02,12.565312,2.715047,,,0,3956.55,0.5095,0.3015,,
0.000121,64.1059022,14.1714103,3311426420941869952,Hyades,64.1065,14.17132,13.935,25.132,0.019,Simbad,64.1059,14.17141,64.1059021671840,14.1714102890784,0.002,0.002,90,3311426420941869952,64.10649895745,0.0714,14.17132150049,0.0420,25.1354,0.0815,134.391,0.144,-20.622,0.113,0,5.02802e+04,3.05363e+01,13.934874,8.06814e+03,2.32578e+01,15.584455,6.70315e+04,1.02345e+02,12.696222,2.888232,,,0,3879.77,0.3910,0.2317,,
0.000180,65.7562925,15.2282081,3311229745799686912,Hyades,65.75677,15.22812,15.172,20.809,0.05,Simbad,65.75629,15.22821,65.7562924747308,15.2282080563229,0.003,0.002,90,3311229745799686912,65.75677247510,0.0792,15.22812393279,0.0473,20.8168,0.0813,107.569,0.181,-19.538,0.132,0,1.60885e+04,9.83334e+00,15.172077,2.26783e+03,1.81686e+01,16.962364,2.24675e+04,5.97091e+01,13.883035,3.079330,,,0,3715.40,0.3105,0.1867,,
0.000431,65.627235,15.2202428,3311232425859274368,Hyades,65.62765,15.22017,13.466,18.167,0.028,Simbad,65.62723,15.22024,65.6272349940227,15.2202426805217,0.002,0.001,90,3311232425859274368,65.62765455122,0.0439,15.22016976083,0.0290,18.1579,0.0468,94.028,0.109,-16.936,0.084,0,7.74505e+04,4.25434e+01,13.465805,1.61516e+04,3.58014e+01,14.830849,9.48116e+04,1.30571e+02,12.319766,2.511083,,,0,3770.66,0.1773,0.0980,,
0.000593,65.2336083,14.8595903,3311120722349948672,Hyades,65.2341,14.8595,15.158,20.68,0.06,Simbad,65.23361,14.85959,65.2336084663235,14.8595903357364,0.003,0.002,90,3311120722349948672,65.23409749572,0.0980,14.85949901304,0.0526,20.5688,0.1105,109.783,0.199,-21.211,0.142,0,1.62935e+04,1.02239e+01,15.158329,2.17144e+03,2.49775e+01,17.009520,2.29557e+04,3.76912e+01,13.859692,3.149828,,,0,3669.45,0.3905,0.2687,,
0.000426,72.7073492,18.1411928,3406734906335151872,Hyades,72.70775,18.14104,16.393,21.445,0.027,Simbad,72.70735,18.14119,72.7073492415799,18.1411929114782,0.003,0.002,90,3406734906335151872,72.70775137746,0.0866,18.14104030924,0.0547,21.4044,0.0945,88.757,0.166,-35.443,0.099,0,5.22721e+03,4.09245e+00,16.392690,5.03625e+02,7.31411e+00,18.596120,7.95634e+03,1.66428e+01,15.010138,3.585983,,,0,3423.00,0.1490,0.0992,,
